Date,Centre_Name,Commodity_Name,Price
,THIRUCHIRAPALLI,Tur/Arhar Dal,55.0
,ERNAKULAM,Tur/Arhar Dal,68.0
,ERNAKULAM,Tur/Arhar Dal,65.0
,DHARWAD,Tur/Arhar Dal,75.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,72.0
,ERNAKULAM,Tur/Arhar Dal,73.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,68.0
,DHARWAD,Tur/Arhar Dal,77.0
,T.PURAM,Tur/Arhar Dal,71.0
,ERNAKULAM,Tur/Arhar Dal,72.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,65.0
,DHARWAD,Tur/Arhar Dal,74.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,64.0
,ERNAKULAM,Tur/Arhar Dal,71.0
,DHARWAD,Tur/Arhar Dal,73.0
,CHENNAI,Tur/Arhar Dal,66.0
,DHARWAD,Tur/Arhar Dal,70.0
,T.PURAM,Tur/Arhar Dal,74.0
,T.PURAM,Tur/Arhar Dal,76.0
,DHARWAD,Tur/Arhar Dal,71.0
,T.PURAM,Tur/Arhar Dal,69.0
,DHARWAD,Tur/Arhar Dal,69.0
,DHARWAD,Tur/Arhar Dal,81.0
,DHARWAD,Tur/Arhar Dal,72.0
,ERNAKULAM,Tur/Arhar Dal,70.0
,T.PURAM,Tur/Arhar Dal,65.0
,DHARWAD,Tur/Arhar Dal,68.0
,ERNAKULAM,Tur/Arhar Dal,67.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,57.0
,ERNAKULAM,Tur/Arhar Dal,66.0
,ERNAKULAM,Tur/Arhar Dal,64.0
,HYDERABAD,Tur/Arhar Dal,67.0
,T.PURAM,Tur/Arhar Dal,67.0
,BENGALURU,Tur/Arhar Dal,73.0
,T.PURAM,Tur/Arhar Dal,54.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,61.0
,T.PURAM,Tur/Arhar Dal,51.0
,T.PURAM,Tur/Arhar Dal,53.0
,CHENNAI,Tur/Arhar Dal,64.0
,ERNAKULAM,Tur/Arhar Dal,62.0
,ERNAKULAM,Tur/Arhar Dal,60.0
,ERNAKULAM,Tur/Arhar Dal,58.0
,ERNAKULAM,Tur/Arhar Dal,57.0
,DINDIGUL,Tur/Arhar Dal,57.0
,ERNAKULAM,Tur/Arhar Dal,59.0
,ERNAKULAM,Tur/Arhar Dal,61.0
,PUDUCHERRY,Tur/Arhar Dal,72.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,66.0
,PUDUCHERRY,Tur/Arhar Dal,75.0
,PUDUCHERRY,Tur/Arhar Dal,78.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,70.0
,CHENNAI,Tur/Arhar Dal,76.0
,PUDUCHERRY,Tur/Arhar Dal,82.0
,DINDIGUL,Tur/Arhar Dal,73.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,73.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,74.0
,DHARWAD,Tur/Arhar Dal,76.0
,CHENNAI,Tur/Arhar Dal,78.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,76.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,75.0
,DINDIGUL,Tur/Arhar Dal,75.0
,HYDERABAD,Tur/Arhar Dal,69.0
,DHARWAD,Tur/Arhar Dal,79.0
,DINDIGUL,Tur/Arhar Dal,74.0
,CHENNAI,Tur/Arhar Dal,74.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,71.0
,PUDUCHERRY,Tur/Arhar Dal,80.0
,ERNAKULAM,Tur/Arhar Dal,56.0
,KOZHIKODE,Tur/Arhar Dal,77.0
,KOZHIKODE,Tur/Arhar Dal,79.0
,KOZHIKODE,Tur/Arhar Dal,80.0
,DINDIGUL,Tur/Arhar Dal,72.0
,HYDERABAD,Tur/Arhar Dal,74.0
,DHARWAD,Tur/Arhar Dal,82.0
,HYDERABAD,Tur/Arhar Dal,75.0
,DHARWAD,Tur/Arhar Dal,80.0
,KOZHIKODE,Tur/Arhar Dal,73.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,69.0
,HYDERABAD,Tur/Arhar Dal,77.0
,KOZHIKODE,Tur/Arhar Dal,70.0
,KOZHIKODE,Tur/Arhar Dal,71.0
,KOZHIKODE,Tur/Arhar Dal,68.0
,DHARWAD,Tur/Arhar Dal,83.0
,DHARWAD,Tur/Arhar Dal,84.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0
,VISAKHAPATNAM,Tur/Arhar Dal,64.0
,ERNAKULAM,Tur/Arhar Dal,74.0
,VISAKHAPATNAM,Tur/Arhar Dal,65.0
,CHENNAI,Tur/Arhar Dal,77.0
,KOZHIKODE,Tur/Arhar Dal,66.0
,KOZHIKODE,Tur/Arhar Dal,64.0
,CHENNAI,Tur/Arhar Dal,73.0
,ERNAKULAM,Tur/Arhar Dal,75.0
,KOZHIKODE,Tur/Arhar Dal,75.0
,T.PURAM,Tur/Arhar Dal,73.0
,KOZHIKODE,Tur/Arhar Dal,69.0
,KOZHIKODE,Tur/Arhar Dal,78.0
,HYDERABAD,Tur/Arhar Dal,76.0
,CHENNAI,Tur/Arhar Dal,71.0
,ERNAKULAM,Tur/Arhar Dal,78.0
,ERNAKULAM,Tur/Arhar Dal,81.0
,PANAJI,Tur/Arhar Dal,70.0
,ERNAKULAM,Tur/Arhar Dal,80.0
,PANAJI,Tur/Arhar Dal,73.0
,ERNAKULAM,Tur/Arhar Dal,82.0
,ERNAKULAM,Tur/Arhar Dal,84.0
,ERNAKULAM,Tur/Arhar Dal,83.0
,CHENNAI,Tur/Arhar Dal,69.0
,HYDERABAD,Tur/Arhar Dal,80.0
,ERNAKULAM,Tur/Arhar Dal,85.0
,T.PURAM,Tur/Arhar Dal,77.0
,KOZHIKODE,Tur/Arhar Dal,67.0
,KOZHIKODE,Tur/Arhar Dal,72.0
,KOZHIKODE,Tur/Arhar Dal,74.0
,KOZHIKODE,Tur/Arhar Dal,76.0
,VISAKHAPATNAM,Tur/Arhar Dal,66.0
,VISAKHAPATNAM,Tur/Arhar Dal,70.0
,DINDIGUL,Tur/Arhar Dal,67.0
,VISAKHAPATNAM,Tur/Arhar Dal,72.0
,PUDUCHERRY,Tur/Arhar Dal,85.0
,KOZHIKODE,Tur/Arhar Dal,81.0
,COIMBATORE,Tur/Arhar Dal,76.0
,TIRUNELVELI,Tur/Arhar Dal,75.0
,VISAKHAPATNAM,Tur/Arhar Dal,75.0
,COIMBATORE,Tur/Arhar Dal,78.0
,TIRUNELVELI,Tur/Arhar Dal,76.0
,TIRUNELVELI,Tur/Arhar Dal,78.0
,VISAKHAPATNAM,Tur/Arhar Dal,77.0
,HYDERABAD,Tur/Arhar Dal,79.0
,CHENNAI,Tur/Arhar Dal,81.0
,PANAJI,Tur/Arhar Dal,78.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,78.0
,CHENNAI,Tur/Arhar Dal,86.0
,KOZHIKODE,Tur/Arhar Dal,84.0
,CHENNAI,Tur/Arhar Dal,83.0
,KOZHIKODE,Tur/Arhar Dal,85.0
