Date,Centre_Name,Commodity_Name,Price
,HYDERABAD,Moong Dal,94.0
,T.PURAM,Moong Dal,96.0
,KOZHIKODE,Moong Dal,93.0
,KOZHIKODE,Moong Dal,94.0
,KOZHIKODE,Moong Dal,95.0
,PANAJI,Moong Dal,105.0
,BENGALURU,Moong Dal,98.0
,KOZHIKODE,Moong Dal,97.0
,PANAJI,Moong Dal,110.0
,KOZHIKODE,Moong Dal,96.0
,PANAJI,Moong Dal,113.0
,BENGALURU,Moong Dal,102.0
,HYDERABAD,Moong Dal,98.0
,PANAJI,Moong Dal,115.0
,BENGALURU,Moong Dal,103.0
,THIRUCHIRAPALLI,Moong Dal,90.0
,HYDERABAD,Moong Dal,99.0
,KOZHIKODE,Moong Dal,91.0
,DINDIGUL,Moong Dal,90.0
,BENGALURU,Moong Dal,106.0
,HYDERABAD,Moong Dal,101.0
,BENGALURU,Moong Dal,110.0
,T.PURAM,Moong Dal,92.0
,KOZHIKODE,Moong Dal,89.0
,BENGALURU,Moong Dal,105.0
,DINDIGUL,Moong Dal,92.0
,ERNAKULAM,Moong Dal,83.0
,CHENNAI,Moong Dal,101.0
,DHARWAD,Moong Dal,95.0
,CHENNAI,Moong Dal,97.0
,DHARWAD,Moong Dal,97.0
,CHENNAI,Moong Dal,95.0
,DHARWAD,Moong Dal,99.0
,DHARWAD,Moong Dal,100.0
,PUDUCHERRY,Moong Dal,95.0
,ERNAKULAM,Moong Dal,85.0
,VISAKHAPATNAM,Moong Dal,93.0
,VISAKHAPATNAM,Moong Dal,95.0
,BENGALURU,Moong Dal,107.0
,CHENNAI,Moong Dal,93.0
,BENGALURU,Moong Dal,100.0
,ERNAKULAM,Moong Dal,87.0
,BENGALURU,Moong Dal,97.0
,DINDIGUL,Moong Dal,94.0
,COIMBATORE,Moong Dal,92.0
,TIRUNELVELI,Moong Dal,90.0
,ERNAKULAM,Moong Dal,89.0
,CHENNAI,Moong Dal,98.0
,ERNAKULAM,Moong Dal,90.0
,ERNAKULAM,Moong Dal,91.0
,ERNAKULAM,Moong Dal,93.0
,ERNAKULAM,Moong Dal,95.0
,COIMBATORE,Moong Dal,90.0
,DINDIGUL,Moong Dal,93.0
,COIMBATORE,Moong Dal,88.0
,TIRUNELVELI,Moong Dal,88.0
,TIRUNELVELI,Moong Dal,92.0
,DINDIGUL,Moong Dal,95.0
,TIRUNELVELI,Moong Dal,94.0
,PUDUCHERRY,Moong Dal,105.0
,PUDUCHERRY,Moong Dal,110.0
,COIMBATORE,Moong Dal,95.0
,TIRUNELVELI,Moong Dal,96.0
,DINDIGUL,Moong Dal,97.0
,THIRUCHIRAPALLI,Moong Dal,94.0
,TIRUNELVELI,Moong Dal,98.0
,DINDIGUL,Moong Dal,102.0
,THIRUCHIRAPALLI,Moong Dal,99.0
,COIMBATORE,Moong Dal,98.0
,TIRUNELVELI,Moong Dal,100.0
,THIRUCHIRAPALLI,Moong Dal,102.0
,COIMBATORE,Moong Dal,100.0
,TIRUNELVELI,Moong Dal,102.0
,KOZHIKODE,Moong Dal,103.0
,PUDUCHERRY,Moong Dal,115.0
,DINDIGUL,Moong Dal,105.0
,ERNAKULAM,Moong Dal,97.0
,ERNAKULAM,Moong Dal,98.0
,KOZHIKODE,Moong Dal,104.0
,COIMBATORE,Moong Dal,105.0
,VISAKHAPATNAM,Moong Dal,98.0
,KOZHIKODE,Moong Dal,106.0
,HYDERABAD,Moong Dal,100.0
,KOZHIKODE,Moong Dal,108.0
,THIRUCHIRAPALLI,Moong Dal,104.0
,ERNAKULAM,Moong Dal,103.0
,VISAKHAPATNAM,Moong Dal,100.0
,HYDERABAD,Moong Dal,102.0
,TIRUNELVELI,Moong Dal,104.0
,CHENNAI,Moong Dal,108.0
,CHENNAI,Moong Dal,111.0
,DINDIGUL,Moong Dal,100.0
,T.PURAM,Moong Dal,94.0
,THIRUCHIRAPALLI,Moong Dal,105.0
,COIMBATORE,Moong Dal,108.0
,PANAJI,Moong Dal,120.0
,VISAKHAPATNAM,Moong Dal,102.0
,HYDERABAD,Moong Dal,104.0
,DHARWAD,Moong Dal,102.0
,DHARWAD,Moong Dal,103.0
,THRISSUR,Moong Dal,109.0
,PALAKKAD,Moong Dal,100.0
,WAYANAD,Moong Dal,106.0
,DHARWAD,Moong Dal,104.0
,VISAKHAPATNAM,Moong Dal,103.0
,VISAKHAPATNAM,Moong Dal,104.0
,DHARWAD,Moong Dal,105.0
,VISAKHAPATNAM,Moong Dal,105.0
,HYDERABAD,Moong Dal,105.0
,PALAKKAD,Moong Dal,94.0
,WAYANAD,Moong Dal,108.0
,DINDIGUL,Moong Dal,104.0
,VISAKHAPATNAM,Moong Dal,108.0
,HYDERABAD,Moong Dal,108.0
,COIMBATORE,Moong Dal,102.0
,THIRUCHIRAPALLI,Moong Dal,103.0
,CHENNAI,Moong Dal,110.0
,DINDIGUL,Moong Dal,96.0
,KOZHIKODE,Moong Dal,87.0
,THIRUCHIRAPALLI,Moong Dal,100.0
,CHENNAI,Moong Dal,106.0
,THIRUCHIRAPALLI,Moong Dal,97.0
,THRISSUR,Moong Dal,110.0
,TIRUNELVELI,Moong Dal,95.0
,MYSORE,Moong Dal,108.0
,MYSORE,Moong Dal,106.0
,VISAKHAPATNAM,Moong Dal,110.0
,MYSORE,Moong Dal,110.0
,THIRUCHIRAPALLI,Moong Dal,96.0
,HYDERABAD,Moong Dal,110.0
,WAYANAD,Moong Dal,107.0
,MYSORE,Moong Dal,105.0
,BENGALURU,Moong Dal,108.0
,MANGALORE,Moong Dal,112.0
