Date,Centre_Name,Commodity_Name,Price
,CHENNAI,Groundnut Oil (Packed),135.0
,CHENNAI,Groundnut Oil (Packed),137.0
,DHARWAD,Groundnut Oil (Packed),117.0
,T.PURAM,Groundnut Oil (Packed),140.0
,PUDUCHERRY,Groundnut Oil (Packed),119.0
,DINDIGUL,Groundnut Oil (Packed),121.0
,CHENNAI,Groundnut Oil (Packed),127.0
,DHARWAD,Groundnut Oil (Packed),116.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),131.0
,VISAKHAPATNAM,Groundnut Oil (Packed),126.0
,VISAKHAPATNAM,Groundnut Oil (Packed),121.0
,VISAKHAPATNAM,Groundnut Oil (Packed),118.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),129.0
,VISAKHAPATNAM,Groundnut Oil (Packed),115.0
,CHENNAI,Groundnut Oil (Packed),120.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),125.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),124.0
,PUDUCHERRY,Groundnut Oil (Packed),110.0
,VISAKHAPATNAM,Groundnut Oil (Packed),112.0
,VISAKHAPATNAM,Groundnut Oil (Packed),110.0
,PUDUCHERRY,Groundnut Oil (Packed),108.0
,HYDERABAD,Groundnut Oil (Packed),110.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),123.0
,PUDUCHERRY,Groundnut Oil (Packed),105.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),122.0
,DINDIGUL,Groundnut Oil (Packed),115.0
,T.PURAM,Groundnut Oil (Packed),143.0
,PUDUCHERRY,Groundnut Oil (Packed),112.0
,HYDERABAD,Groundnut Oil (Packed),107.0
,T.PURAM,Groundnut Oil (Packed),148.0
,T.PURAM,Groundnut Oil (Packed),153.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),120.0
,CHENNAI,Groundnut Oil (Packed),115.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),119.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),118.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),116.0
,CHENNAI,Groundnut Oil (Packed),108.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),114.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),113.0
,BENGALURU,Groundnut Oil (Packed),90.0
,CHENNAI,Groundnut Oil (Packed),105.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),112.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),111.0
,ERNAKULAM,Groundnut Oil (Packed),91.0
,ERNAKULAM,Groundnut Oil (Packed),93.0
,T.PURAM,Groundnut Oil (Packed),162.0
,PUDUCHERRY,Groundnut Oil (Packed),99.0
,T.PURAM,Groundnut Oil (Packed),157.0
,PUDUCHERRY,Groundnut Oil (Packed),97.0
,ERNAKULAM,Groundnut Oil (Packed),100.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),108.0
,ERNAKULAM,Groundnut Oil (Packed),102.0
,ERNAKULAM,Groundnut Oil (Packed),104.0
,ERNAKULAM,Groundnut Oil (Packed),105.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),105.0
,VISAKHAPATNAM,Groundnut Oil (Packed),109.0
,CHENNAI,Groundnut Oil (Packed),104.0
,DINDIGUL,Groundnut Oil (Packed),104.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),102.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),101.0
,CHENNAI,Groundnut Oil (Packed),103.0
,DINDIGUL,Groundnut Oil (Packed),102.0
,ERNAKULAM,Groundnut Oil (Packed),108.0
,CHENNAI,Groundnut Oil (Packed),106.0
,PUDUCHERRY,Groundnut Oil (Packed),93.0
,BENGALURU,Groundnut Oil (Packed),91.0
,CHENNAI,Groundnut Oil (Packed),102.0
,DHARWAD,Groundnut Oil (Packed),111.0
,VISAKHAPATNAM,Groundnut Oil (Packed),107.0
,VISAKHAPATNAM,Groundnut Oil (Packed),105.0
,VISAKHAPATNAM,Groundnut Oil (Packed),102.0
,VISAKHAPATNAM,Groundnut Oil (Packed),98.0
,VISAKHAPATNAM,Groundnut Oil (Packed),96.0
,DHARWAD,Groundnut Oil (Packed),109.0
,PUDUCHERRY,Groundnut Oil (Packed),101.0
,PUDUCHERRY,Groundnut Oil (Packed),96.0
,ERNAKULAM,Groundnut Oil (Packed),109.0
,TIRUNELVELI,Groundnut Oil (Packed),112.0
,COIMBATORE,Groundnut Oil (Packed),110.0
,TIRUNELVELI,Groundnut Oil (Packed),115.0
,PUDUCHERRY,Groundnut Oil (Packed),98.0
,TIRUNELVELI,Groundnut Oil (Packed),117.0
,VISAKHAPATNAM,Groundnut Oil (Packed),100.0
,T.PURAM,Groundnut Oil (Packed),152.0
,TIRUNELVELI,Groundnut Oil (Packed),118.0
,PUDUCHERRY,Groundnut Oil (Packed),102.0
,DHARWAD,Groundnut Oil (Packed),102.0
,CHENNAI,Groundnut Oil (Packed),101.0
,TIRUNELVELI,Groundnut Oil (Packed),113.0
,TIRUNELVELI,Groundnut Oil (Packed),109.0
,PUDUCHERRY,Groundnut Oil (Packed),104.0
,TIRUNELVELI,Groundnut Oil (Packed),108.0
,TIRUNELVELI,Groundnut Oil (Packed),107.0
,DHARWAD,Groundnut Oil (Packed),98.0
,T.PURAM,Groundnut Oil (Packed),146.0
,HYDERABAD,Groundnut Oil (Packed),106.0
,VISAKHAPATNAM,Groundnut Oil (Packed),104.0
,THRISSUR,Groundnut Oil (Packed),121.0
,PALAKKAD,Groundnut Oil (Packed),136.0
,WAYANAD,Groundnut Oil (Packed),126.0
,DHARWAD,Groundnut Oil (Packed),95.0
,PUDUCHERRY,Groundnut Oil (Packed),113.0
,TIRUNELVELI,Groundnut Oil (Packed),106.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),103.0
,TIRUNELVELI,Groundnut Oil (Packed),110.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),106.0
,T.PURAM,Groundnut Oil (Packed),141.0
,MANGALORE,Groundnut Oil (Packed),100.0
,MYSORE,Groundnut Oil (Packed),98.0
,PALAKKAD,Groundnut Oil (Packed),137.0
,COIMBATORE,Groundnut Oil (Packed),115.0
,MYSORE,Groundnut Oil (Packed),92.0
,MYSORE,Groundnut Oil (Packed),93.0
,CHENNAI,Groundnut Oil (Packed),111.0
,DINDIGUL,Groundnut Oil (Packed),106.0
,TIRUNELVELI,Groundnut Oil (Packed),116.0
,MYSORE,Groundnut Oil (Packed),94.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),109.0
